DS,Y
2023-12-11T18:24:43.732875,0
2023-12-11T18:40:01.139535,0
2023-12-11T18:55:16.59488,0
2023-12-11T19:10:33.686421,0
2023-12-11T19:25:51.707438,0
2023-12-11T19:41:07.018601,0
2023-12-11T19:56:23.203414,0
2023-12-11T20:11:39.725258,0
2023-12-11T20:26:54.128132,0
2023-12-11T20:42:08.638854,0
2023-12-11T20:57:24.256685,0
2023-12-11T21:12:41.104498,0
2023-12-11T21:27:56.467575,0
2023-12-11T21:43:11.575318,0
2023-12-11T21:58:35.07088,0
2023-12-11T22:13:52.504646,0
2023-12-11T22:29:11.054093,0
2023-12-11T22:44:36.96692,0
2023-12-11T22:59:54.50726,0
2023-12-11T23:15:09.917752,0
2023-12-11T23:30:25.306659,0
2023-12-11T23:45:40.142487,0
2023-12-12T00:01:02.946496,0
2023-12-12T00:16:32.872821,0
2023-12-12T00:31:48.410581,0
2023-12-12T00:47:03.34793,0
2023-12-12T01:02:18.895501,0
2023-12-12T01:17:34.126345,2
2023-12-12T01:32:50.289242,2
2023-12-12T01:48:04.184784,2
2023-12-12T02:03:18.715421,2
2023-12-12T02:18:34.149068,2
2023-12-12T02:33:48.289267,2
2023-12-12T02:49:03.885336,2
2023-12-12T03:04:18.948368,2
2023-12-12T03:19:34.537073,2
2023-12-12T03:34:49.159566,2
2023-12-12T03:50:04.083648,2
2023-12-12T04:05:19.715456,2
2023-12-12T04:20:35.284798,2
2023-12-12T04:35:49.163741,2
2023-12-12T04:51:03.904512,2
2023-12-12T05:06:19.488559,2
2023-12-12T05:21:36.279215,2
2023-12-12T05:36:51.384346,2
2023-12-12T05:52:07.536408,2
2023-12-12T06:07:23.514879,2
2023-12-12T06:22:40.11466,2
2023-12-12T06:37:54.490194,1
2023-12-12T06:53:10.996613,2
2023-12-12T07:08:26.530436,2
2023-12-12T07:23:42.998336,5
2023-12-12T07:38:58.394608,5
2023-12-12T07:54:13.809784,5
2023-12-12T08:09:29.113625,4
2023-12-12T08:24:44.182627,4
2023-12-12T08:40:00.259921,3
2023-12-12T08:55:15.110771,3
2023-12-12T09:10:42.395594,4
2023-12-12T09:26:12.968691,5
2023-12-12T09:41:29.850769,4
2023-12-12T09:56:46.901554,5
2023-12-12T10:12:01.60507,4
2023-12-12T10:27:17.747683,4
2023-12-12T10:42:33.163659,5
2023-12-12T10:57:47.72709,5
2023-12-12T11:13:05.567637,5
2023-12-12T11:29:06.731935,6
2023-12-12T11:44:38.192669,3
2023-12-12T11:59:53.430493,3
2023-12-12T12:15:09.366053,3
2023-12-12T12:30:24.891983,3
2023-12-12T12:45:43.338713,3
2023-12-12T13:00:57.855266,3
2023-12-12T13:16:13.432442,3
2023-12-12T13:31:29.070543,2
2023-12-12T13:46:50.169128,2
2023-12-12T14:02:05.93695,2
2023-12-12T14:17:22.457686,2
2023-12-12T14:32:39.198453,2
2023-12-12T14:47:54.860339,1
2023-12-12T15:03:10.895259,2
2023-12-12T15:18:27.644218,3
2023-12-12T15:33:43.933342,3
2023-12-12T15:48:59.646221,2
2023-12-12T16:04:15.912902,2
2023-12-12T16:19:30.777481,2
2023-12-12T16:34:47.997777,2
2023-12-12T16:50:04.330745,2
2023-12-12T17:05:24.559417,2
2023-12-12T17:20:40.777096,2
2023-12-12T17:35:57.57434,1
2023-12-12T17:51:13.054911,1
2023-12-12T18:06:29.22013,1
2023-12-12T18:21:47.136844,1
2023-12-12T18:37:07.32832,1
2023-12-12T18:52:23.03372,1
2023-12-12T19:07:39.348569,1
2023-12-12T19:22:55.112811,1
2023-12-12T19:38:10.634518,1
2023-12-12T19:53:26.130793,1
2023-12-12T20:08:41.334113,1
2023-12-12T20:23:56.147,1
2023-12-12T20:39:17.478157,1
2023-12-12T20:54:33.186086,1
2023-12-12T21:09:52.499846,1
2023-12-12T21:25:07.962457,1
2023-12-12T21:40:23.622476,1
2023-12-12T21:55:38.436176,1
2023-12-12T22:10:54.79557,1
2023-12-12T22:26:09.757623,1
2023-12-12T22:41:25.718664,1
2023-12-12T22:56:42.331386,1
2023-12-12T23:11:57.748849,1
2023-12-12T23:27:13.069649,1
2023-12-12T23:42:28.520785,1
2023-12-12T23:57:45.412497,1
2023-12-13T00:13:00.333074,1
2023-12-13T00:28:16.060677,1
2023-12-13T00:43:31.222884,1
2023-12-13T00:58:48.365782,1
2023-12-13T01:14:04.212819,1
2023-12-13T01:29:20.409296,2
2023-12-13T01:44:35.463626,2
2023-12-13T01:59:51.528756,2
2023-12-13T02:15:07.449927,2
2023-12-13T02:30:23.610174,2
2023-12-13T02:45:37.51259,2
2023-12-13T03:00:53.559624,2
2023-12-13T03:16:08.0352,2
2023-12-13T03:31:23.272766,2
2023-12-13T03:46:38.541855,2
2023-12-13T04:01:53.152606,2
2023-12-13T04:17:08.857856,2
2023-12-13T04:32:24.323862,2
2023-12-13T04:47:39.510281,2
2023-12-13T05:02:54.339624,2
2023-12-13T05:18:09.133117,2
2023-12-13T05:33:23.125702,2
2023-12-13T05:48:39.247881,2
2023-12-13T06:03:55.407626,2
2023-12-13T06:19:10.624012,2
2023-12-13T06:34:26.3772,2
2023-12-13T06:49:42.31695,3
2023-12-13T07:04:58.48703,4
2023-12-13T07:20:13.572838,5
2023-12-13T07:35:31.306814,8
2023-12-13T07:50:47.297686,7
2023-12-13T08:06:03.908744,7
2023-12-13T08:21:20.379526,7
2023-12-13T08:36:38.85162,6
2023-12-13T08:51:55.11674,6
2023-12-13T09:07:11.256944,7
2023-12-13T09:22:25.826896,6
2023-12-13T09:37:41.906528,6
2023-12-13T09:52:57.821125,6
2023-12-13T10:08:14.061463,7
2023-12-13T10:23:31.068572,7
2023-12-13T10:38:46.600715,6
2023-12-13T10:54:03.322736,6
2023-12-13T11:09:19.216257,6
2023-12-13T11:24:39.082175,7
2023-12-13T11:39:56.795066,6
2023-12-13T11:55:12.790548,5
2023-12-13T12:10:28.251438,4
2023-12-13T12:25:44.146508,3
2023-12-13T12:41:01.326318,3
2023-12-13T12:56:17.076407,3
2023-12-13T13:11:33.698463,4
2023-12-13T13:26:49.412772,4
2023-12-13T13:42:08.184341,4
2023-12-13T13:57:24.137292,3
2023-12-13T14:12:42.443043,4
2023-12-13T14:27:58.835502,5
2023-12-13T14:43:15.375862,4
2023-12-13T14:58:31.005866,5
2023-12-13T15:13:48.986224,5
2023-12-13T15:29:04.575965,5
2023-12-13T15:44:20.019592,5
2023-12-13T15:59:39.01288,4
2023-12-13T16:14:56.549234,4
2023-12-13T16:30:13.423047,3
2023-12-13T16:45:29.292951,3
2023-12-13T17:00:45.001849,2
2023-12-13T17:16:01.194641,2
2023-12-13T17:31:15.911782,2
2023-12-13T17:46:33.913763,2
2023-12-13T18:01:49.935459,2
2023-12-13T18:17:07.067887,2
2023-12-13T18:32:22.972541,2
2023-12-13T18:47:39.224541,2
2023-12-13T19:03:00.899099,2
2023-12-13T19:18:20.088463,2
2023-12-13T19:33:37.435352,3
2023-12-13T19:48:53.13086,3
2023-12-13T20:04:17.000065,3
2023-12-13T20:19:30.861419,3
2023-12-13T20:34:55.859689,3
2023-12-13T20:50:11.076458,2
2023-12-13T21:05:27.317751,2
2023-12-13T21:20:42.595521,2
2023-12-13T21:35:59.992265,2
2023-12-13T21:51:15.451233,2
2023-12-13T22:06:31.026351,2
2023-12-13T22:21:47.232396,2
2023-12-13T22:37:03.613597,2
2023-12-13T22:52:20.659381,2
2023-12-13T23:07:39.948017,2
2023-12-13T23:22:55.711684,2
2023-12-13T23:38:12.17507,2
2023-12-13T23:53:28.127295,2
2023-12-14T00:08:42.651259,2
2023-12-14T00:23:59.828174,2
2023-12-14T00:39:16.226236,2
2023-12-14T00:54:31.743425,2
2023-12-14T01:09:47.793198,2
2023-12-14T01:25:04.673091,2
2023-12-14T01:40:21.002784,2
2023-12-14T01:55:37.279468,2
2023-12-14T02:10:51.629631,2
2023-12-14T02:26:06.038807,2
2023-12-14T02:41:21.898493,2
2023-12-14T02:56:36.706647,2
2023-12-14T03:11:51.51053,2
2023-12-14T03:27:06.272915,2
2023-12-14T03:42:23.21147,2
2023-12-14T03:57:38.326496,2
2023-12-14T04:12:54.906577,2
2023-12-14T04:28:08.939903,2
2023-12-14T04:43:24.483559,2
2023-12-14T04:58:40.337906,2
2023-12-14T05:13:56.260611,2
2023-12-14T05:29:11.809832,2
2023-12-14T05:44:26.908173,2
2023-12-14T05:59:41.935799,2
2023-12-14T06:14:56.793079,2
2023-12-14T06:30:11.926742,2
2023-12-14T06:45:29.150689,2
2023-12-14T07:00:48.198197,2
2023-12-14T07:16:07.144559,3
2023-12-14T07:31:25.56823,6
2023-12-14T07:46:41.007663,5
2023-12-14T08:01:57.564506,6
2023-12-14T08:17:13.26508,5
2023-12-14T08:32:29.016348,5
2023-12-14T08:47:44.276805,5
2023-12-14T09:03:01.851584,5
2023-12-14T09:18:18.307526,5
2023-12-14T09:33:35.021559,5
2023-12-14T09:48:50.11962,6
2023-12-14T10:04:06.991564,6
2023-12-14T10:19:23.992835,5
2023-12-14T10:34:41.399496,5
2023-12-14T10:49:58.649866,5
2023-12-14T11:05:15.174983,5
2023-12-14T11:20:31.775925,6
2023-12-14T11:35:47.153826,7
2023-12-14T11:51:06.523595,4
2023-12-14T12:06:22.442813,4
2023-12-14T12:21:39.692844,4
2023-12-14T12:36:56.678657,4
2023-12-14T12:52:12.674135,4
2023-12-14T13:07:29.059088,3
2023-12-14T13:22:46.28903,4
2023-12-14T13:38:04.49022,4
2023-12-14T13:53:20.636559,4
2023-12-14T14:08:37.765123,4
2023-12-14T14:23:55.600235,4
2023-12-14T14:39:13.577662,4
2023-12-14T14:54:30.18849,4
2023-12-14T15:09:47.677823,3
2023-12-14T15:25:06.547794,3
2023-12-14T15:40:23.907668,3
2023-12-14T15:55:40.168586,3
2023-12-14T16:10:57.686831,3
2023-12-14T16:26:13.896355,3
2023-12-14T16:41:30.425962,3
2023-12-14T16:56:46.339285,3
2023-12-14T17:12:03.322554,3
2023-12-14T17:27:19.166972,3
2023-12-14T17:42:34.565223,3
2023-12-14T17:57:51.357854,3
2023-12-14T18:13:09.025349,3
2023-12-14T18:28:41.073203,3
2023-12-14T18:44:04.571582,3
2023-12-14T18:59:28.239455,3
2023-12-14T19:14:44.325516,3
2023-12-14T19:29:59.314993,3
2023-12-14T19:45:16.578682,3
2023-12-14T20:00:32.438244,3
2023-12-14T20:15:51.793371,3
2023-12-14T20:31:10.377484,3
2023-12-14T20:46:27.001991,3
2023-12-14T21:01:42.342817,3
2023-12-14T21:16:57.093768,3
2023-12-14T21:32:14.035029,3
2023-12-14T21:47:30.456971,3
2023-12-14T22:02:46.78746,3
2023-12-14T22:18:02.533975,3
2023-12-14T22:33:18.114343,3
2023-12-14T22:48:34.097702,3
2023-12-14T23:03:50.640289,3
2023-12-14T23:19:08.121356,3
2023-12-14T23:34:24.828579,3
2023-12-14T23:49:41.211856,3
2023-12-15T00:04:56.265437,3
2023-12-15T00:20:12.167086,3
2023-12-15T00:35:27.44355,3
2023-12-15T00:50:42.318249,3
2023-12-15T01:05:57.511029,3
2023-12-15T01:21:13.470046,2
2023-12-15T01:36:29.856861,2
2023-12-15T01:51:45.528191,2
2023-12-15T02:07:00.463527,2
2023-12-15T02:22:15.381884,2
2023-12-15T02:37:30.64935,2
2023-12-15T02:52:47.44942,2
2023-12-15T03:08:03.086435,2
2023-12-15T03:23:19.458211,2
2023-12-15T03:38:34.546957,2
2023-12-15T03:53:49.427622,2
2023-12-15T04:09:04.54744,2
2023-12-15T04:24:20.021941,2
2023-12-15T04:39:35.1789,2
2023-12-15T04:54:49.567441,2
2023-12-15T05:10:05.063788,2
2023-12-15T05:25:19.686316,2
2023-12-15T05:40:36.715254,2
2023-12-15T05:55:51.566809,2
2023-12-15T06:11:06.835393,2
2023-12-15T06:26:22.456336,2
2023-12-15T06:41:37.972238,3
2023-12-15T06:56:53.995639,3
2023-12-15T07:12:09.246169,3
2023-12-15T07:27:24.099529,5
2023-12-15T07:42:39.82395,5
2023-12-15T07:57:54.717458,5
2023-12-15T08:13:11.621215,5
2023-12-15T08:28:26.731687,6
2023-12-15T08:43:43.781116,7
2023-12-15T08:58:58.817434,9
2023-12-15T09:14:17.868776,8
2023-12-15T09:29:35.705287,9
2023-12-15T09:44:52.567623,9
2023-12-15T10:00:08.242949,8
2023-12-15T10:15:24.205644,8
2023-12-15T10:30:39.438341,8
2023-12-15T10:45:56.441276,8
2023-12-15T11:01:16.315603,8
2023-12-15T11:16:34.317414,8
2023-12-15T11:31:52.125593,13
2023-12-15T11:47:06.892396,10
2023-12-15T12:02:22.671267,10
2023-12-15T12:32:41.433277,8
2023-12-15T12:48:10.545089,8
2023-12-15T13:03:28.537574,7
2023-12-15T13:18:44.00036,9
2023-12-15T13:33:58.974902,7
2023-12-15T13:49:16.149496,6
2023-12-15T14:04:38.06869,8
2023-12-15T14:19:56.730752,8
2023-12-15T14:35:12.663594,7
2023-12-15T14:50:29.788836,8
2023-12-15T15:05:46.38636,8
2023-12-15T15:21:03.220995,7
2023-12-15T15:36:22.647428,7
2023-12-15T15:51:38.64859,7
2023-12-15T16:07:01.534146,6
2023-12-15T16:22:55.25736,6
2023-12-15T16:38:20.672405,0
2023-12-15T16:53:26.769982,6
2023-12-15T17:09:23.842712,6
2023-12-15T17:24:57.47823,5
2023-12-15T17:40:15.461821,5
2023-12-15T17:55:35.821367,5
2023-12-15T18:10:52.460183,5
2023-12-15T18:26:09.043618,5
2023-12-15T18:41:24.746338,5
2023-12-15T18:56:40.724557,6
2023-12-15T19:11:57.477924,6
2023-12-15T19:27:13.198975,6
2023-12-15T19:42:29.580663,6
2023-12-15T19:57:46.410713,6
2023-12-15T20:13:01.946435,6
2023-12-15T20:28:17.447457,6
2023-12-15T20:43:33.652864,6
2023-12-15T20:58:53.420142,6
2023-12-15T21:14:11.445067,6
2023-12-15T21:29:27.79953,6
2023-12-15T21:44:43.722719,6
2023-12-15T22:00:00.529207,6
2023-12-15T22:15:16.736352,6
2023-12-15T22:30:32.789403,5
2023-12-15T22:45:50.531991,5
2023-12-15T23:01:05.671207,5
2023-12-15T23:16:23.070786,5
2023-12-15T23:31:38.520957,5
2023-12-15T23:46:54.947555,5
2023-12-16T00:02:11.24436,5
2023-12-16T00:17:28.545593,5
2023-12-16T00:32:44.666116,5
2023-12-16T00:48:00.011946,5
2023-12-16T01:03:25.649385,5
2023-12-16T01:18:41.587623,2
2023-12-16T01:33:57.472118,2
2023-12-16T01:49:12.687531,2
2023-12-16T02:04:28.201159,2
2023-12-16T02:19:43.351014,2
2023-12-16T02:34:58.76745,2
2023-12-16T02:50:13.748112,2
2023-12-16T03:05:30.315484,2
2023-12-16T03:20:46.303557,2
2023-12-16T03:36:02.183043,2
2023-12-16T03:51:18.100818,2
2023-12-16T04:06:34.715559,2
2023-12-16T04:21:52.162325,2
2023-12-16T04:37:08.09387,2
2023-12-16T05:07:57.126772,2
2023-12-16T05:23:13.548625,2
2023-12-16T05:38:28.766419,2
2023-12-16T05:53:43.565741,2
2023-12-16T06:08:59.582222,2
2023-12-16T06:24:15.796237,2
2023-12-16T06:39:30.918329,2
2023-12-16T06:54:46.19391,3
2023-12-16T07:10:01.693786,4
2023-12-16T07:25:17.054649,5
2023-12-16T07:40:32.139244,8
2023-12-16T07:55:48.888044,8
2023-12-16T08:11:04.724247,10
2023-12-16T08:26:20.359744,12
2023-12-16T08:41:37.54728,15
2023-12-16T08:56:54.595146,19
2023-12-16T09:12:12.695121,21
2023-12-16T09:27:30.505682,23
2023-12-16T09:42:45.601856,24
2023-12-16T09:58:00.828948,23
2023-12-16T10:13:15.830258,26
2023-12-16T10:28:37.274806,26
2023-12-16T10:43:54.354466,25
2023-12-16T10:59:09.341167,29
2023-12-16T11:14:28.047827,28
2023-12-16T11:29:43.856807,27
2023-12-16T11:45:00.370985,26
2023-12-16T12:00:17.400197,25
2023-12-16T12:15:33.483504,26
2023-12-16T12:30:51.610195,25
2023-12-16T12:46:08.99595,25
2023-12-16T13:01:25.720184,25
2023-12-16T13:16:43.42728,25
2023-12-16T13:32:00.543319,23
2023-12-16T13:47:17.312202,23
2023-12-16T14:02:32.979737,20
2023-12-16T14:17:49.497358,17
2023-12-16T14:33:06.846723,15
2023-12-16T14:48:24.593185,14
2023-12-16T15:03:43.155633,10
2023-12-16T15:18:59.103412,8
2023-12-16T15:34:15.836432,5
2023-12-16T15:49:40.301778,3
2023-12-16T16:04:57.552786,3
2023-12-16T16:20:14.420151,2
2023-12-16T16:35:31.343579,2
2023-12-16T16:50:55.113595,2
2023-12-16T17:06:11.440819,2
2023-12-16T17:21:29.800373,2
2023-12-16T17:36:55.372212,2
2023-12-16T17:52:11.018721,2
2023-12-16T18:07:27.531474,1
2023-12-16T18:22:44.331472,1
2023-12-16T18:37:59.799139,1
2023-12-16T18:53:17.50265,1
2023-12-16T19:08:34.623327,1
2023-12-16T19:23:53.657647,1
2023-12-16T19:39:10.262931,1
2023-12-16T19:54:26.999147,1
2023-12-16T20:09:43.39185,1
2023-12-16T20:25:00.205168,1
2023-12-16T20:40:16.14327,1
2023-12-16T20:55:32.56844,1
2023-12-16T21:10:51.216732,1
2023-12-16T21:26:06.489489,1
2023-12-16T21:41:23.016015,1
2023-12-16T21:56:38.606714,1
2023-12-16T22:11:53.695383,1
2023-12-16T22:27:10.382623,1
2023-12-16T22:42:26.793523,1
2023-12-16T22:57:42.948965,1
2023-12-16T23:12:58.784344,1
2023-12-16T23:28:15.556529,1
2023-12-16T23:43:34.549427,1
2023-12-16T23:58:52.871757,1
2023-12-17T00:14:08.902134,1
2023-12-17T00:29:26.863994,1
2023-12-17T00:44:43.389466,1
2023-12-17T00:59:58.968623,1
2023-12-17T01:15:14.382232,1
2023-12-17T01:30:31.691664,2
2023-12-17T01:45:49.361496,2
2023-12-17T02:01:03.976646,2
2023-12-17T02:16:19.333005,2
2023-12-17T02:31:36.147597,2
2023-12-17T02:46:52.07193,2
2023-12-17T03:02:07.087667,2
2023-12-17T03:17:21.53487,2
2023-12-17T03:32:37.323268,2
2023-12-17T03:47:52.99793,2
2023-12-17T04:03:08.577391,2
2023-12-17T04:18:23.935863,2
2023-12-17T04:33:39.683715,2
2023-12-17T04:48:55.362626,2
2023-12-17T05:04:10.467621,2
2023-12-17T05:19:26.975635,2
2023-12-17T05:34:42.46082,3
2023-12-17T05:49:57.206519,3
2023-12-17T06:05:13.462789,4
2023-12-17T06:20:30.124403,5
2023-12-17T06:35:46.618245,5
2023-12-17T06:51:02.031053,5
2023-12-17T07:06:16.842107,8
2023-12-17T07:21:33.070499,10
2023-12-17T07:36:50.990954,11
2023-12-17T07:52:06.182528,13
2023-12-17T08:07:21.621112,17
2023-12-17T08:22:37.029248,17
2023-12-17T08:37:53.396201,20
2023-12-17T08:53:09.048566,25
2023-12-17T09:08:27.315297,28
2023-12-17T09:23:41.133161,31
2023-12-17T09:38:55.39357,35
2023-12-17T09:54:12.069251,38
2023-12-17T10:09:29.722502,43
2023-12-17T10:24:45.503486,42
2023-12-17T10:40:01.302675,46
2023-12-17T10:55:17.284347,45
2023-12-17T11:10:33.784658,41
2023-12-17T11:25:51.194265,41
2023-12-17T11:41:08.165298,40
2023-12-17T11:56:23.101087,38
2023-12-17T12:11:40.263811,36
2023-12-17T12:26:57.501683,35
2023-12-17T12:42:12.280177,28
2023-12-17T12:57:30.172431,26
2023-12-17T13:12:45.995278,27
2023-12-17T13:28:16.670057,25
2023-12-17T13:43:42.101042,21
2023-12-17T13:59:05.995808,18
2023-12-17T14:14:22.964824,15
2023-12-17T14:29:39.579006,11
2023-12-17T14:44:55.428932,11
2023-12-17T15:00:15.538405,12
2023-12-17T15:15:32.433356,10
2023-12-17T15:30:53.759442,9
2023-12-17T15:46:10.686607,6
2023-12-17T16:01:34.099108,5
2023-12-17T16:16:53.138568,3
2023-12-17T16:32:15.782291,3
2023-12-17T16:47:31.888013,2
2023-12-17T17:02:47.115508,3
2023-12-17T17:18:05.79401,2
2023-12-17T17:33:22.876625,1
2023-12-17T17:48:38.562771,1
2023-12-17T18:03:54.1305,2
2023-12-17T18:19:10.238692,2
2023-12-17T18:34:26.63472,2
2023-12-17T18:49:41.760717,1
2023-12-17T19:04:57.464787,2
2023-12-17T19:20:13.532312,2
2023-12-17T19:35:30.722268,2
2023-12-17T19:50:48.004821,2
2023-12-17T20:06:03.063499,2
2023-12-17T20:21:19.795321,2
2023-12-17T20:36:36.620803,2
2023-12-17T20:51:52.6685,2
2023-12-17T21:07:07.505269,2
2023-12-17T21:22:24.406989,2
2023-12-17T21:37:40.516584,2
2023-12-17T21:53:04.124405,2
2023-12-17T22:08:19.831303,2
2023-12-17T22:23:36.382793,2
2023-12-17T22:38:52.032685,2
2023-12-17T22:54:08.411248,2
2023-12-17T23:09:25.746518,2
2023-12-17T23:24:40.674055,2
2023-12-17T23:39:55.426189,2
2023-12-17T23:55:11.213606,2
2023-12-18T00:10:28.244472,2
2023-12-18T00:25:44.227703,2
2023-12-18T00:40:59.51808,2
2023-12-18T00:56:16.331755,2
2023-12-18T01:11:32.487765,2
2023-12-18T01:26:48.65307,2
2023-12-18T01:42:04.890726,2
2023-12-18T01:57:19.336602,2
2023-12-18T02:12:35.858301,2
2023-12-18T02:27:52.068433,2
2023-12-18T02:43:07.058849,2
2023-12-18T02:58:22.256306,2
2023-12-18T03:13:37.045124,2
2023-12-18T03:28:52.910432,2
2023-12-18T03:44:08.495551,2
2023-12-18T03:59:23.734846,2
2023-12-18T04:14:39.212063,2
2023-12-18T04:29:54.40753,2
2023-12-18T04:45:11.372918,2
2023-12-18T05:00:26.403901,2
2023-12-18T05:15:41.491988,2
2023-12-18T05:30:59.826297,2
2023-12-18T05:46:15.335873,2
2023-12-18T06:01:31.355268,3
2023-12-18T06:16:47.356215,3
2023-12-18T06:32:06.399055,2
2023-12-18T06:47:24.108678,3
2023-12-18T07:02:41.002904,3
2023-12-18T07:17:57.192386,5
2023-12-18T07:33:12.243527,6
2023-12-18T07:48:28.687835,7
2023-12-18T08:03:46.283726,9
2023-12-18T08:19:01.545127,9
2023-12-18T08:34:17.905142,9
2023-12-18T08:49:36.771595,11
2023-12-18T09:04:56.003796,13
2023-12-18T09:20:11.631076,13
2023-12-18T09:35:29.116385,14
2023-12-18T09:50:46.349197,14
2023-12-18T10:06:03.073374,15
2023-12-18T10:21:19.55822,18
2023-12-18T10:36:37.239703,17
2023-12-18T10:51:55.176896,17
2023-12-18T11:07:13.643367,16
2023-12-18T11:22:32.347333,16
2023-12-18T11:37:48.565875,15
2023-12-18T11:53:05.855468,16
2023-12-18T12:08:22.835617,16
2023-12-18T12:23:40.470407,15
2023-12-18T12:39:00.179268,15
2023-12-18T12:54:16.387735,16
2023-12-18T13:09:32.476784,16
2023-12-18T13:25:10.299482,14
2023-12-18T13:41:12.982737,14
2023-12-18T13:56:29.939291,13
2023-12-18T14:11:47.88066,12
2023-12-18T14:27:04.990624,10
2023-12-18T14:42:21.93437,11
2023-12-18T14:57:38.275908,10
2023-12-18T15:13:29.883651,10
2023-12-18T15:28:46.176352,9
2023-12-18T15:44:03.894234,8
2023-12-18T15:59:21.378781,7
2023-12-18T16:14:37.73281,5
2023-12-18T16:29:54.282868,5
2023-12-18T16:45:09.89943,5
2023-12-18T17:00:27.874316,4
2023-12-18T17:15:44.670734,4
2023-12-18T17:31:02.609532,5
2023-12-18T17:46:17.362666,5
2023-12-18T18:01:36.125443,5
2023-12-18T18:16:55.467798,5
2023-12-18T18:32:14.003865,5
2023-12-18T18:47:30.526415,5
2023-12-18T19:02:47.021568,5
2023-12-18T19:18:05.328776,4
2023-12-18T19:33:23.567323,4
2023-12-18T19:48:48.400239,4
2023-12-18T20:04:06.571621,4
2023-12-18T20:19:24.566946,4
2023-12-18T20:35:02.139063,4
2023-12-18T20:50:21.682479,4
2023-12-18T21:05:43.332813,3
2023-12-18T21:21:02.529358,3
2023-12-18T21:36:18.276174,3
2023-12-18T21:51:34.443736,3
2023-12-18T22:06:49.466644,3
2023-12-18T22:22:06.01643,3
2023-12-18T22:37:21.761913,3
2023-12-18T22:52:37.731568,3
2023-12-18T23:07:55.229034,3
2023-12-18T23:23:10.656005,3
2023-12-18T23:38:25.959309,3
2023-12-18T23:53:43.583532,3
2023-12-19T00:09:00.974779,3
2023-12-19T00:24:16.498921,3
2023-12-19T00:39:32.758146,3
2023-12-19T00:54:49.34213,3
2023-12-19T01:10:04.895281,3
2023-12-19T01:25:20.157154,2
2023-12-19T01:40:36.489607,2
2023-12-19T01:55:51.59273,2
2023-12-19T02:11:07.155307,2
2023-12-19T02:26:21.843344,2
2023-12-19T02:41:37.134884,2
2023-12-19T02:56:52.220567,2
2023-12-19T03:12:07.184742,2
2023-12-19T03:27:22.143808,2
2023-12-19T03:42:39.276741,2
2023-12-19T03:57:54.819597,2
2023-12-19T04:13:10.095537,2
2023-12-19T04:28:25.047946,2
2023-12-19T04:43:42.075729,2
2023-12-19T04:59:01.029624,2
2023-12-19T05:14:16.472659,2
2023-12-19T05:29:32.313269,2
2023-12-19T05:44:48.196062,2
2023-12-19T06:00:04.560479,2
2023-12-19T06:15:21.763684,2
2023-12-19T06:30:38.555556,3
2023-12-19T06:45:54.249897,3
2023-12-19T07:01:10.291465,3
2023-12-19T07:16:24.846866,4
2023-12-19T07:31:41.848609,5
2023-12-19T07:46:59.465963,5
2023-12-19T08:02:17.295355,6
2023-12-19T08:17:34.478653,6
2023-12-19T08:32:51.981639,8
2023-12-19T08:48:08.075806,8
2023-12-19T09:03:24.626379,10
2023-12-19T09:18:41.163603,11
2023-12-19T09:49:00.97979,12
2023-12-19T10:04:21.771904,12
2023-12-19T10:19:38.167486,14
2023-12-19T10:34:53.943796,16
2023-12-19T10:50:08.642242,16
2023-12-19T11:05:28.458031,17
2023-12-19T11:20:46.388603,18
2023-12-19T11:36:06.713985,19
2023-12-19T11:51:22.43592,17
2023-12-19T12:06:39.374215,18
2023-12-19T12:21:56.323074,18
2023-12-19T12:37:12.243874,16
2023-12-19T12:52:36.440217,15
2023-12-19T13:07:53.147485,14
2023-12-19T13:23:29.035651,13
2023-12-19T13:38:45.263358,11
2023-12-19T13:54:02.813255,10
2023-12-19T14:09:22.377833,11
2023-12-19T14:24:39.272435,10
2023-12-19T14:39:57.382298,11
2023-12-19T14:55:14.47573,11
2023-12-19T15:10:36.383255,10
2023-12-19T15:25:52.869266,10
2023-12-19T15:41:09.705822,10
2023-12-19T15:56:25.91152,8
2023-12-19T16:11:42.483859,7
2023-12-19T16:27:00.083978,6
2023-12-19T16:42:17.602416,5
2023-12-19T16:57:35.152383,4
2023-12-19T17:12:52.651531,4
2023-12-19T17:28:10.371505,5
2023-12-19T17:43:27.320809,5
2023-12-19T17:58:44.709036,5
2023-12-19T18:14:01.873643,5
2023-12-19T18:29:16.789716,4
2023-12-19T18:44:33.044676,3
2023-12-19T18:59:50.072872,3
2023-12-19T19:15:09.2063,3
2023-12-19T19:30:26.004713,3
2023-12-19T19:45:43.362237,3
2023-12-19T20:00:58.152253,3
2023-12-19T20:16:14.923509,3
2023-12-19T20:31:30.82345,2
2023-12-19T20:46:47.354182,2
2023-12-19T21:02:03.491339,2
2023-12-19T21:17:19.45196,2
2023-12-19T21:32:35.908645,2
2023-12-19T21:47:51.677544,2
2023-12-19T22:03:09.244956,2
2023-12-19T22:18:25.6043,2
2023-12-19T22:33:42.737115,2
2023-12-19T22:48:58.693817,2
2023-12-19T23:04:16.399738,2
2023-12-19T23:19:32.655446,2
2023-12-19T23:34:49.019402,2
2023-12-19T23:50:07.330058,2
2023-12-20T00:05:21.636701,2
2023-12-20T00:20:38.105815,2
2023-12-20T00:35:54.561234,2
2023-12-20T00:51:11.566943,2
